Year,Elect_div,State,PollingPlaceID,Latitude,Longitude
2013,Cowan,WA,7588,-31.8418,115.809
2013,Cowan,WA,32812,-31.8407,115.798
2013,Moore,WA,7969,-31.7916,115.801
2013,Moore,WA,11632,-31.7842,115.789
2013,Perth,WA,65579,-31.9535634,115.8532948
2013,Curtin,WA,7602,-31.9272,115.793
2013,Curtin,WA,7591,-31.9355,115.765
2013,Curtin,WA,7592,-31.925681,115.7627557
2013,Curtin,WA,7593,-31.9856,115.782
2013,Curtin,WA,7623,-31.9805,115.794
2013,Curtin,WA,7594,-31.9933,115.756
2013,Curtin,WA,7595,-31.9896,115.765
2013,Curtin,WA,7597,-32.0019,115.761
2013,Curtin,WA,7598,-31.9965,115.797
2013,Curtin,WA,30229,-31.94688,115.82141
2013,Curtin,WA,32458,-31.897062,115.779069
2013,Curtin,WA,7600,-31.9369,115.792
2013,Curtin,WA,7601,-31.9392,115.802
2013,Curtin,WA,7607,-31.9488,115.809
2013,Perth,WA,7611,-31.9337,115.842
2013,Perth,WA,7612,-31.9273,115.842
2013,Curtin,WA,7613,-31.9391,115.833
2013,Curtin,WA,7614,-32.0094,115.763
2013,Curtin,WA,7615,-32.0206,115.774
2013,Curtin,WA,7606,-31.9686,115.782
2013,Curtin,WA,60353,-31.953473,115.79105
2013,Perth,WA,7616,-31.9183,115.836
2013,Perth,WA,7617,-31.9216,115.842
2013,Perth,WA,7618,-31.9197,115.835
2013,Curtin,WA,7604,-31.9678233,115.816259
2013,Curtin,WA,7619,-31.9771,115.812
2013,Curtin,WA,7620,-31.9812,115.809
2013,Curtin,WA,7621,-31.97,115.808
2013,Curtin,WA,7622,-31.9844,115.813
2013,Perth,WA,13968,-31.9564376,115.8612921
2013,Fremantle,WA,32188,-32.0045316,115.5537556
2013,Curtin,WA,8196,-31.8963,115.766
2013,Curtin,WA,7627,-31.9583,115.819
2013,Curtin,WA,7628,-31.960494,115.81085
2013,Curtin,WA,34203,-31.95647,115.8039383
2013,Curtin,WA,46588,-31.9504507,115.824754
2013,Curtin,WA,7629,-31.9507,115.825
2013,Curtin,WA,46574,-31.95043,115.822892
2013,Curtin,WA,7631,-31.9448,115.839
2013,Curtin,WA,65666,-31.9466724,115.8218399
2013,Curtin,WA,7633,-31.9837,115.77
2013,Curtin,WA,7634,-31.9353,115.815
2013,Curtin,WA,8199,-31.9097,115.77
2013,Curtin,WA,7635,-31.9234,115.822
2013,Curtin,WA,7637,-31.9347,115.81
2013,Perth,WA,8144,-31.9403,115.852
2013,Perth,WA,8165,-31.9504,115.844
2013,Curtin,WA,8200,-31.9103,115.79
2013,Durack,WA,7857,-16.7091,128.295
2013,Durack,WA,7916,-30.3868124,115.4986776
2013,Durack,WA,7978,-30.5945,116.771
2013,Durack,WA,7980,-30.4501,117.866
2013,Durack,WA,7981,-30.8094889,117.859244
2013,Durack,WA,65596,-28.7667271,114.6130123
2013,Durack,WA,7986,-31.2737,116.51
2013,Durack,WA,7806,-17.9615181,122.2383482
2013,Durack,WA,58812,-17.939742,122.2331844
2013,Durack,WA,33257,-17.9563,122.24194
2013,Durack,WA,32077,-17.9611751,122.2152727
2013,Durack,WA,7999,-31.0901,116.449
2013,Durack,WA,8000,-29.6869,115.894
2013,Durack,WA,7808,-24.8879,113.66
2013,Durack,WA,7809,-24.8682,113.677
2013,Durack,WA,32762,-24.8837645,113.6566545
2013,Durack,WA,7926,-30.4999,115.07
2013,Durack,WA,8002,-29.8789,116.023
2013,Durack,WA,8853,-23.1442679,113.7737985
2013,Durack,WA,7817,-27.4208,117.897
2013,Durack,WA,8007,-31.6554,117.245
2013,Durack,WA,8009,-30.2712,116.662
2013,Durack,WA,7819,-20.6647,116.707
2013,Durack,WA,7929,-30.6765,115.681
2013,Durack,WA,7820,-25.9219201,113.529936
2013,Durack,WA,7821,-17.3082,123.633
2013,Durack,WA,47163,-28.76686,114.612936
2013,Durack,WA,8011,-29.251,114.931
2013,Durack,WA,8013,-31.1933979,117.0325472
2013,Durack,WA,8018,-29.8193278,115.2687403
2013,Durack,WA,7823,-21.9323844,114.1239893
2013,Durack,WA,7826,-18.1899349,125.5646249
2013,Durack,WA,8023,-28.7789,114.608
2013,Durack,WA,7979,-28.7879,114.604
2013,Durack,WA,7984,-28.7397794,114.6227318
2013,Durack,WA,31485,-28.8607589,114.6418661
2013,Durack,WA,65667,-28.6716094,114.612612
2013,Durack,WA,8025,-28.7844371,114.6162812
2013,Durack,WA,8022,-28.775827,114.607942
2013,Durack,WA,8066,-28.8001756,114.6285945
2013,Durack,WA,34255,-28.776078,114.6080716
2013,Durack,WA,8095,-28.7794,114.629
2013,Durack,WA,8024,-28.7821,114.612
2013,Durack,WA,11904,-28.7415493,114.6298788
2013,Durack,WA,8106,-28.719,114.637
2013,Durack,WA,8115,-28.7644,114.624
2013,Durack,WA,8027,-31.3019763,116.8256674
2013,Durack,WA,7833,-18.2259152,127.6687447
2013,Durack,WA,65597,-18.2240919,127.668591
2013,Durack,WA,31479,-28.3812,114.43
2013,Durack,WA,7941,-30.3068,115.04
2013,Durack,WA,8036,-30.3659,117.118
2013,Durack,WA,7838,-27.7074,114.168
2013,Durack,WA,7850,-20.7333568,116.8498154
2013,Durack,WA,34351,-20.7426,116.801
2013,Durack,WA,47800,-20.746277,116.8217664
2013,Durack,WA,7851,-20.7427,116.817
2013,Durack,WA,8040,-31.6334,117.722
2013,Durack,WA,8044,-30.8260379,117.4843442
2013,Durack,WA,7853,-15.7736244,128.7382982
2013,Durack,WA,32883,-15.7847885,128.7356663
2013,Durack,WA,8052,-29.948243,114.9783629
2013,Durack,WA,7859,-21.1727,119.746
2013,Durack,WA,8053,-31.6274357,117.0101524
2013,Durack,WA,7861,-26.593,118.496
2013,Durack,WA,8054,-31.4807,118.28
2013,Durack,WA,8056,-31.4894431,118.2776409
2013,Durack,WA,8057,-30.492263,116.3616267
2013,Durack,WA,8058,-29.1943,115.441
2013,Durack,WA,8063,-28.7839327,114.7232929
2013,Durack,WA,8064,-30.6327859,116.0037196
2013,Durack,WA,7864,-29.2100007,116.0081073
2013,Durack,WA,7866,-28.0655201,117.8480988
2013,Durack,WA,8068,-30.916,118.208
2013,Durack,WA,7867,-28.5378,115.512
2013,Durack,WA,7869,-28.4966,114.81
2013,Durack,WA,7870,-23.3617,119.734
2013,Durack,WA,11900,-23.3542,119.732
2013,Durack,WA,8076,-30.9687037,116.2159871
2013,Durack,WA,7873,-28.3478403,114.6309821
2013,Durack,WA,7874,-21.8872,120.106
2013,Durack,WA,8081,-31.1875329,118.1013089
2013,Durack,WA,7876,-21.6365017,115.1127062
2013,Durack,WA,65255,-28.811,114.686
2013,Durack,WA,7877,-21.6367885,116.3246548
2013,Durack,WA,7878,-23.1967,117.673
2013,Durack,WA,8084,-29.4437406,116.2861508
2013,Perth,WA,13974,-31.9564376,115.8612921
2013,Durack,WA,7879,-20.3021627,118.6320588
2013,Durack,WA,7815,-20.304,118.634
2013,Durack,WA,7881,-20.7725,117.145
2013,Fremantle,WA,32176,-32.0045316,115.5537556
2013,Durack,WA,7883,-27.9877,119.297
2013,Durack,WA,7886,-20.4061175,118.5944983
2013,Durack,WA,7887,-20.4048262,118.6132253
2013,Durack,WA,38316,-20.4116,118.602
2013,Durack,WA,8100,-31.6414415,117.4840623
2013,Durack,WA,8101,-29.5345,115.761
2013,Durack,WA,7891,-22.6868,117.793
2013,Durack,WA,8104,-31.1145265,117.7938905
2013,Durack,WA,7893,-26.1347,113.414
2013,Durack,WA,8108,-28.9394253,114.7989808
2013,Durack,WA,8110,-30.2992384,116.0597917
2013,Durack,WA,7896,-20.676597,117.1431051
2013,Durack,WA,7897,-26.597468,120.226502
2013,Durack,WA,8114,-30.8997385,116.716172
2013,Durack,WA,8118,-30.1068465,116.6320359
2013,Durack,WA,8120,-31.1745,117.386
2013,Durack,WA,7899,-15.4877,128.121
2013,Durack,WA,7901,-28.3401,116.68
2013,Forrest,WA,7644,-33.7675,115.381
2013,Forrest,WA,7648,-34.1639,115.22
2013,O'connor,WA,7649,-33.3351,116.098
2013,Forrest,WA,7650,-34.31449,115.15628
2013,Forrest,WA,7651,-33.27906,115.7165
2013,Forrest,WA,34112,-33.2731,115.735
2013,Forrest,WA,32576,-33.2658,115.727
2013,Forrest,WA,7652,-33.78647,115.98212
2013,Forrest,WA,7475,-33.1508,115.694
2013,Forrest,WA,65526,-33.3229068,115.6369501
2013,Forrest,WA,7655,-33.4858,115.73
2013,Forrest,WA,7476,-33.2527,115.834
2013,Forrest,WA,7660,-33.3335,115.638
2013,Forrest,WA,7661,-33.3227,115.637
2013,Forrest,WA,7662,-33.3349,115.652
2013,Forrest,WA,46632,-33.3208518,115.6379529
2013,Forrest,WA,7665,-33.3093,115.815
2013,Forrest,WA,7666,-33.649841,115.343468
2013,Forrest,WA,32928,-33.63931,115.37652
2013,Forrest,WA,32817,-33.6535808,115.3439505
2013,Forrest,WA,34114,-33.6565,115.325
2013,Forrest,WA,7667,-33.6549,115.315
2013,Forrest,WA,7668,-33.5536,115.563
2013,Forrest,WA,8852,-33.6984,115.189
2013,Forrest,WA,7669,-33.3487,115.651
2013,Forrest,WA,7670,-33.3591,115.657
2013,Forrest,WA,11899,-33.3083,115.712
2013,O'connor,WA,7673,-33.3636,116.157
2013,O'connor,WA,7674,-33.3586,116.152
2013,O'connor,WA,7675,-33.34867,116.16793
2013,O'connor,WA,7676,-33.34295,116.16113
2013,O'connor,WA,34354,-33.3616721,116.1542253
2013,Forrest,WA,7677,-33.35755,115.63392
2013,Forrest,WA,7678,-33.8513554,115.1069539
2013,Forrest,WA,34343,-33.39913,115.62466
2013,Forrest,WA,7679,-33.39859,115.75687
2013,Forrest,WA,30230,-33.3212572,115.6365853
2013,Forrest,WA,7683,-33.5759,115.823
2013,Forrest,WA,7684,-33.6213,115.105
2013,Forrest,WA,7685,-33.313,115.701
2013,Forrest,WA,34115,-33.3195,115.722
2013,Forrest,WA,7686,-33.5131,115.632
2013,Forrest,WA,7690,-33.4319,115.839
2013,Forrest,WA,7691,-33.4101,115.64197
2013,Forrest,WA,7487,-33.0824,115.892
2013,Forrest,WA,7695,-34.2177,115.0953
2013,Forrest,WA,7697,-33.7058,115.893
2013,Forrest,WA,32577,-33.23133,115.72419
2013,Forrest,WA,7702,-33.537,116.007
2013,Forrest,WA,7709,-33.9553,115.073
2013,Forrest,WA,32819,-33.9539187,115.0674743
2013,Forrest,WA,7715,-33.97955,115.76565
2013,Perth,WA,13969,-31.9564376,115.8612921
2013,Forrest,WA,7721,-33.3402306,115.6882727
2013,Forrest,WA,7724,-33.9404,115.199
2013,Fremantle,WA,32244,-32.0045316,115.5537556
2013,Forrest,WA,7728,-33.3404,115.642
2013,Forrest,WA,33112,-33.3655,115.647
2013,Forrest,WA,7732,-33.6787,115.249
2013,O'connor,WA,63125,-33.3664934,116.1386756
2013,Forrest,WA,7738,-34.0256386,115.0999661
2013,Forrest,WA,7739,-33.3693,115.628
2013,Forrest,WA,7740,-33.3433,115.663
2013,Forrest,WA,7742,-33.6467,115.034
2013,Forrest,WA,7514,-32.956,115.899
2013,Forrest,WA,7744,-33.71953,115.43405
2013,Fremantle,WA,32965,-32.13607,115.86845
2013,Fremantle,WA,38501,-32.15063,115.86472
2013,Fremantle,WA,7756,-32.06905,115.75975
2013,Fremantle,WA,33059,-32.13325,115.8213
2013,Fremantle,WA,36770,-32.12946,115.79791
2013,Fremantle,WA,7757,-32.0952,115.839
2013,Tangney,WA,7758,-32.0329,115.78605
2013,Fremantle,WA,65593,-32.1283853,115.8561033
2013,Fremantle,WA,65645,-32.130186,115.853445
2013,Fremantle,WA,7760,-32.1262,115.772
2013,Fremantle,WA,7761,-32.081,115.808
2013,Fremantle,WA,30231,-32.1283853,115.8561033
2013,Fremantle,WA,7763,-32.0484,115.76
2013,Fremantle,WA,7764,-32.05218,115.74979
2013,Fremantle,WA,47786,-32.052377,115.74661
2013,Fremantle,WA,7767,-32.0768,115.789
2013,Fremantle,WA,7768,-32.07207,115.77388
2013,Fremantle,WA,7769,-32.08993,115.78415
2013,Fremantle,WA,7770,-32.06727,115.78238
2013,Fremantle,WA,7771,-32.139,115.84719
2013,Tangney,WA,31063,-32.0618,115.824
2013,Fremantle,WA,7773,-32.07432,115.81448
2013,Fremantle,WA,31980,-32.10788,115.84585
2013,Tangney,WA,34109,-32.0346,115.794
2013,Fremantle,WA,7778,-32.03467,115.7573
2013,Fremantle,WA,7779,-32.0448,115.785
2013,Fremantle,WA,7780,-32.0395,115.777
2013,Perth,WA,31973,-31.9564376,115.8612921
2013,Fremantle,WA,7781,-32.028274,115.768767
2013,Fremantle,WA,7782,-32.0045316,115.5537556
2013,Fremantle,WA,7783,-32.0725,115.802
2013,Fremantle,WA,7784,-32.05845,115.75351
2013,Fremantle,WA,7785,-32.10559,115.83465
2013,Fremantle,WA,7786,-32.10116,115.78776
2013,Fremantle,WA,7787,-32.1114,115.788
2013,Fremantle,WA,7788,-32.0928,115.779
2013,Fremantle,WA,34216,-32.0582811,115.7520143
2013,Fremantle,WA,47791,-32.1533,115.84982
2013,Fremantle,WA,7790,-32.05859,115.76528
2013,Tangney,WA,7791,-32.05166,115.80527
2013,Tangney,WA,7792,-32.0536,115.81498
2013,Fremantle,WA,7793,-32.11985,115.81941
2013,Fremantle,WA,31975,-32.1253,115.826
2013,Hasluck,WA,8207,-31.8995266,116.027633
2013,Perth,WA,65509,-31.9535634,115.8532948
2013,Swan,WA,64588,-32.0174124,115.9353691
2013,Hasluck,WA,7925,-31.8743,115.9766951
2013,Hasluck,WA,34091,-31.8898,116.01058
2013,Hasluck,WA,7531,-31.9915,116.009
2013,Hasluck,WA,7532,-31.9761917,116.0094099
2013,Hasluck,WA,65671,-31.9786256,115.999205
2013,Hasluck,WA,7533,-31.956469,116.05602
2013,Burt,WA,7534,-32.0771,116.004
2013,Burt,WA,7535,-32.0718408,116.0043311
2013,Burt,WA,7536,-32.0858,115.984
2013,Burt,WA,8851,-32.0747,115.98
2013,Hasluck,WA,8219,-31.9016953,115.9682579
2013,Hasluck,WA,8220,-31.9031601,115.9946932
2013,Hasluck,WA,7922,-31.9241,116.048
2013,Swan,WA,7538,-31.94107,116.002133
2013,Swan,WA,11905,-31.94656,116.004775
2013,Burt,WA,8268,-32.0766,115.973
2013,Burt,WA,36438,-32.0947859,115.9607077
2013,Hasluck,WA,7539,-31.977879,116.056178
2013,Hasluck,WA,7540,-31.9713,116.051
2013,Hasluck,WA,7546,-32.031703,115.979548
2013,Hasluck,WA,7943,-31.9069,116.043
2013,Hasluck,WA,7547,-32.004057,116.0457773
2013,Hasluck,WA,65668,-31.992162,116.047019
2013,Hasluck,WA,7548,-32.055,116.004
2013,Hasluck,WA,31476,-32.0492,116.009
2013,Hasluck,WA,7549,-32.046728,115.9959271
2013,Hasluck,WA,7550,-31.9489008,116.026916
2013,Hasluck,WA,7950,-31.8739188,116.0230189
2013,Hasluck,WA,7949,-31.888235,116.000738
2013,Hasluck,WA,58748,-31.888477,116.001622
2013,Perth,WA,34105,-31.9564376,115.8612921
2013,Fremantle,WA,34106,-32.0045316,115.5537556
2013,Burt,WA,64587,-32.1018303,115.9472331
2013,Hasluck,WA,32540,-31.8868,116.043
2013,Burt,WA,8279,-32.0647,115.96
2013,Burt,WA,8280,-32.0536384,115.9649564
2013,Burt,WA,32462,-32.0754,115.95
2013,Burt,WA,32461,-32.0502,115.952
2013,Hasluck,WA,7555,-31.9986,116.069
2013,Hasluck,WA,7556,-32.0075292,115.9919063
2013,Moore,WA,7919,-31.7737,115.757
2013,Moore,WA,65418,-31.742706,115.769378
2013,Moore,WA,7924,-31.7303,115.721
2013,Pearce,WA,47759,-31.71148,115.78495
2013,Pearce,WA,31060,-31.6788,115.726
2013,Moore,WA,11902,-31.7463,115.757
2013,Moore,WA,7928,-31.79,115.759
2013,Moore,WA,32450,-31.7331,115.749
2013,Moore,WA,30233,-31.742706,115.769378
2013,Moore,WA,7566,-31.8329,115.771
2013,Moore,WA,7567,-31.8402,115.789
2013,Moore,WA,7568,-31.827,115.782
2013,Moore,WA,7569,-31.8418,115.775
2013,Moore,WA,7932,-31.762,115.78
2013,Moore,WA,7938,-31.7612,115.751
2013,Moore,WA,11594,-31.7664,115.769
2013,Moore,WA,7577,-31.8137,115.754
2013,Moore,WA,32453,-31.801754,115.742924
2013,Moore,WA,38452,-31.7314,115.735
2013,Moore,WA,11903,-31.7233,115.762
2013,Moore,WA,38453,-31.744,115.773
2013,Moore,WA,65537,-31.7422728,115.7702722
2013,Moore,WA,7942,-31.7921,115.75
2013,Moore,WA,31962,-31.7189,115.737
2013,Moore,WA,7581,-31.8437,115.758
2013,Pearce,WA,32452,-31.697,115.716
2013,Moore,WA,7955,-31.7783,115.748
2013,Moore,WA,7957,-31.7599,115.739
2013,Moore,WA,31061,-31.7484,115.735
2013,Moore,WA,7584,-31.8045937,115.7602998
2013,Moore,WA,7585,-31.8123,115.764
2013,Perth,WA,13978,-31.9564376,115.8612921
2013,Fremantle,WA,32134,-32.0045316,115.5537556
2013,Moore,WA,32376,-31.8305,115.761
2013,Moore,WA,32446,-31.8273,115.748
2013,Pearce,WA,47262,-31.677655,115.709371
2013,O'connor,WA,7645,-35.0203,117.89
2013,O'connor,WA,7671,-35.0112,117.882
2013,O'connor,WA,7646,-35.0237,117.883
2013,O'connor,WA,7701,-35.0015,117.855
2013,O'connor,WA,7714,-35.0221,117.915
2013,O'connor,WA,32815,-35.0238188,117.8828324
2013,O'connor,WA,7730,-35.0057,117.902
2013,O'connor,WA,7741,-35.0017,117.874
2013,O'connor,WA,7975,-33.3481,117.038
2013,O'connor,WA,7653,-34.9784,117.93
2013,O'connor,WA,65477,-30.744342,121.474515
2013,O'connor,WA,7987,-34.0741,118.263
2013,O'connor,WA,7805,-30.7815,121.485
2013,O'connor,WA,7656,-33.831535,116.386376
2013,O'connor,WA,7990,-34.3926,119.379
2013,O'connor,WA,7657,-33.958,116.138
2013,O'connor,WA,7991,-32.3724,117.007
2013,O'connor,WA,7992,-33.8445487,117.6385753
2013,Durack,WA,7993,-31.8739,118.148
2013,O'connor,WA,7811,-33.8314,121.909
2013,O'connor,WA,7814,-33.7521,122.528
2013,O'connor,WA,7816,-30.9534,121.164
2013,O'connor,WA,8003,-32.3259202,117.8762078
2013,O'connor,WA,8004,-34.3014545,117.5468989
2013,O'connor,WA,8005,-32.8209,117.173
2013,O'connor,WA,7818,-33.7005,121.565
2013,O'connor,WA,8010,-33.3366,116.739
2013,O'connor,WA,7681,-34.9675,117.359
2013,O'connor,WA,30234,-30.744342,121.474515
2013,O'connor,WA,8015,-33.3127,117.739
2013,O'connor,WA,8016,-33.5161,116.803
2013,O'connor,WA,7687,-35.0081,117.73
2013,O'connor,WA,7688,-34.9941,117.944
2013,O'connor,WA,7822,-33.8602,121.889
2013,O'connor,WA,32761,-33.860208,121.889291
2013,O'connor,WA,8020,-34.3627,117.077
2013,O'connor,WA,7828,-33.6488,121.806
2013,O'connor,WA,8026,-33.9363,118.007
2013,O'connor,WA,7831,-33.2283,121.715
2013,O'connor,WA,7692,-33.845,116.055
2013,O'connor,WA,47784,-32.93612,117.86163
2013,O'connor,WA,8030,-33.0579,117.237
2013,O'connor,WA,7835,-33.9461,120.126
2013,O'connor,WA,8032,-32.4481,118.861
2013,O'connor,WA,8034,-33.9425,118.918
2013,O'connor,WA,7703,-34.947476,117.970487
2013,O'connor,WA,7839,-30.7501,121.4755
2013,O'connor,WA,7840,-30.7469,121.486
2013,O'connor,WA,7841,-30.7612,121.487
2013,O'connor,WA,32506,-30.7231,121.451
2013,O'connor,WA,7843,-30.7371,121.463
2013,O'connor,WA,7846,-30.7409,121.47
2013,O'connor,WA,34057,-30.7775,121.468
2013,O'connor,WA,7842,-30.7637,121.479
2013,O'connor,WA,7848,-31.2048,121.665
2013,O'connor,WA,7849,-31.206,121.619
2013,O'connor,WA,8038,-33.689775,117.544053
2013,O'connor,WA,58889,-33.683894,117.566257
2013,O'connor,WA,8041,-34.4822,117.628
2013,O'connor,WA,7696,-34.9343,117.901
2013,O'connor,WA,8042,-33.800179,117.149134
2013,O'connor,WA,8043,-32.494,118.264
2013,O'connor,WA,8045,-33.187556,118.084068
2013,O'connor,WA,8046,-32.6711,118.154
2013,O'connor,WA,8048,-33.1035,118.464
2013,O'connor,WA,8049,-33.0881,119.687
2013,O'connor,WA,7854,-28.625717,122.4042813
2013,O'connor,WA,7855,-27.9143829,120.6982061
2013,O'connor,WA,7856,-28.881,121.331
2013,O'connor,WA,7700,-35.0668,117.867
2013,O'connor,WA,7706,-34.2409,116.145
2013,O'connor,WA,7707,-34.2441,116.152
2013,O'connor,WA,34357,-34.2426,116.144
2013,Durack,WA,7860,-31.46,119.49
2013,O'connor,WA,7711,-34.0172,116.514
2013,O'connor,WA,7862,-29.6948,121.029
2013,O'connor,WA,7713,-34.3084,116.165
2013,O'connor,WA,8065,-34.62489,117.66241
2013,O'connor,WA,7868,-33.7033,120.861
2013,O'connor,WA,8070,-33.8399,116.98
2013,O'connor,WA,7716,-34.8301,117.96
2013,Durack,WA,8071,-32.0636,118.391
2013,O'connor,WA,8072,-34.7703411,117.7056691
2013,O'connor,WA,8073,-32.93576,117.17542
2013,O'connor,WA,8074,-32.9359,117.168
2013,O'connor,WA,8075,-33.0934,119.022
2013,O'connor,WA,7872,-32.197,121.779
2013,O'connor,WA,7717,-34.6330796,116.1198513
2013,O'connor,WA,7875,-33.8523,121.861
2013,O'connor,WA,8082,-33.541,118.153
2013,O'connor,WA,8083,-33.9636,118.487
2013,O'connor,WA,65159,-35.0477,117.828
2013,O'connor,WA,65160,-30.7909,121.481
2013,O'connor,WA,7719,-34.9971,117.137
2013,O'connor,WA,7720,-34.4474,116.029
2013,Perth,WA,13982,-31.9564376,115.8612921
2013,O'connor,WA,8085,-32.7577648,118.7686727
2013,O'connor,WA,8086,-32.5346,117.084
2013,O'connor,WA,8087,-33.5344,118.504
2013,O'connor,WA,8089,-32.6606,117.123
2013,O'connor,WA,8090,-34.653,117.877
2013,Durack,WA,8092,-32.0121767,117.399331
2013,O'connor,WA,7722,-34.4362,116.251
2013,O'connor,WA,7880,-33.5824,120.053
2013,O'connor,WA,7723,-34.8864,117.691
2013,O'connor,WA,8096,-34.5110795,117.0141118
2013,Fremantle,WA,32263,-32.0045316,115.5537556
2013,O'connor,WA,7882,-32.9815,121.642
2013,O'connor,WA,7725,-34.9267,117.274
2013,Durack,WA,7888,-31.2275,119.325
2013,O'connor,WA,47313,-34.6263,117.653
2013,O'connor,WA,8099,-34.0426,117.641
2013,O'connor,WA,7731,-34.9725,116.888
2013,O'connor,WA,8107,-33.3104,117.342
2013,O'connor,WA,7734,-34.977703,116.733712
2013,O'connor,WA,8109,-32.6794,116.677
2013,O'connor,WA,7736,-34.493375,118.605524
2013,Durack,WA,7895,-31.3009,118.697
2013,O'connor,WA,8112,-32.7865,117.498
2013,O'connor,WA,8113,-33.0258,116.881
2013,O'connor,WA,8116,-33.5634,117.441
2013,O'connor,WA,8121,-32.652206,117.598509
2013,O'connor,WA,7745,-34.054,116.169
2013,O'connor,WA,65709,-35.0130375,117.5233384
2013,Pearce,WA,47772,-31.79374,115.98519
2013,Pearce,WA,7977,-31.7467,116.453
2013,Cowan,WA,65700,-31.8575921,115.9333705
2013,Pearce,WA,7982,-32.1023,116.938
2013,Pearce,WA,7921,-31.386192,116.097473
2013,Moore,WA,65512,-31.742706,115.769378
2013,Pearce,WA,7923,-31.6659,116.031
2013,Pearce,WA,38192,-31.64573,115.70206
2013,Pearce,WA,65673,-31.643766,115.711758
2013,Canning,WA,7530,-32.0185,116.088
2013,Hasluck,WA,7927,-31.8576,116.269
2013,Pearce,WA,58882,-31.6788,115.726
2013,Hasluck,WA,7930,-31.9214475,116.0781338
2013,Hasluck,WA,30235,-31.8898,116.01058
2013,Pearce,WA,32575,-31.783732,115.965326
2013,Pearce,WA,65675,-31.771333,115.9734253
2013,Pearce,WA,46519,-31.7691,115.964
2013,Pearce,WA,65676,-31.785552,115.964287
2013,Hasluck,WA,7933,-31.8188845,116.2132445
2013,Pearce,WA,7934,-31.3478507,115.9047277
2013,Hasluck,WA,7935,-31.9073,116.098
2013,Pearce,WA,8028,-31.6368,116.796
2013,Pearce,WA,8029,-31.9286821,116.9389918
2013,Hasluck,WA,7936,-31.8975,116.046
2013,Pearce,WA,7937,-31.3489,115.504
2013,Hasluck,WA,34101,-31.9241,116.048
2013,Pearce,WA,7939,-31.8078,116
2013,Pearce,WA,7940,-31.8297,116.024
2013,Moore,WA,65749,-31.7422728,115.7702722
2013,Pearce,WA,7944,-31.0143037,115.3297686
2013,Pearce,WA,7945,-31.1094,115.377
2013,Pearce,WA,7947,-31.5604555,116.0785575
2013,Hasluck,WA,7948,-31.9057,116.137
2013,Pearce,WA,31963,-31.6679,115.713
2013,Pearce,WA,65674,-31.657328,115.70805
2013,Hasluck,WA,58827,-31.888235,116.000738
2013,Hasluck,WA,58749,-31.8898,116.01058
2013,Hasluck,WA,7953,-31.8746361,116.2149306
2013,Pearce,WA,7954,-31.5846,115.962
2013,Hasluck,WA,7956,-31.9033,116.165
2013,Pearce,WA,8077,-31.6582,116.666
2013,Pearce,WA,8078,-31.6503,116.676
2013,Pearce,WA,8079,-31.6461,116.662
2013,Pearce,WA,58476,-31.6515136,116.6814654
2013,Hasluck,WA,7958,-31.8813,116.138
2013,Perth,WA,13985,-31.9564376,115.8612921
2013,Canning,WA,7551,-32.0351,116.131
2013,Pearce,WA,7959,-31.6730745,115.7023689
2013,Pearce,WA,58824,-31.65848,115.695618
2013,Fremantle,WA,32266,-32.0045316,115.5537556
2013,Hasluck,WA,7960,-31.9026,116.203
2013,Pearce,WA,7961,-31.2777,115.444
2013,Hasluck,WA,7962,-31.8698,116.167
2013,Hasluck,WA,11901,-31.8694,116.035
2013,Hasluck,WA,65672,-31.8621842,116.0458372
2013,Hasluck,WA,7963,-31.8868,116.043
2013,Pearce,WA,8103,-31.5506492,116.4698561
2013,Pearce,WA,7964,-31.496137,115.58892
2013,Pearce,WA,7951,-31.7881,116.024
2013,Hasluck,WA,34102,-31.9986,116.069
2013,Pearce,WA,8008,-32.3362,116.616
2013,Pearce,WA,7968,-31.3379,115.597
2013,Hasluck,WA,7970,-31.8036938,116.3104648
2013,Pearce,WA,8119,-31.7621998,116.3827286
2013,Pearce,WA,7971,-31.5522,115.636
2013,Pearce,WA,8123,-31.8934,116.76
2013,Perth,WA,8127,-31.9146,115.941
2013,Perth,WA,8128,-31.8982,115.937
2013,Perth,WA,8129,-31.9077611,115.953831
2013,Perth,WA,8130,-31.9198,115.914
2013,Perth,WA,8143,-31.9087,115.903
2013,Perth,WA,8131,-31.9150965,115.8962016
2013,Perth,WA,8132,-31.9126,115.885
2013,Cowan,WA,8855,-31.8684,115.936
2013,Cowan,WA,7918,-31.8716,115.951
2013,Perth,WA,11910,-31.8718,115.924
2013,Perth,WA,65517,-31.9535634,115.8532948
2013,Perth,WA,8133,-31.8769,115.89
2013,Stirling,WA,8135,-31.9032,115.875
2013,Stirling,WA,8136,-31.8970263,115.8746276
2013,Stirling,WA,8151,-31.8905,115.886
2013,Perth,WA,30236,-31.9535634,115.8532948
2013,Perth,WA,8137,-31.958706,115.87471
2013,Perth,WA,7931,-31.8933,115.946
2013,Perth,WA,8138,-31.9025,115.909
2013,Perth,WA,32518,-31.887,115.917
2013,Perth,WA,8142,-31.9406,115.8667027
2013,Perth,WA,8145,-31.9249007,115.8888422
2013,Perth,WA,8147,-31.917,115.886
2013,Cowan,WA,31956,-31.8761,115.934
2013,Cowan,WA,7946,-31.8832,115.951
2013,Perth,WA,8148,-31.93186,115.891151
